cid,smiles
45786018,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N3C=C(C=N3)C
72213823,B1(OC(C(O1)(C)C)(C)C)CC2=C(C(=CC=C2)F)F
59151307,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC3=C2C=CN3)C(F)(F)F
56973279,B1(OC(=O)CN(CC(=O)O1)C)C2=CC(=CC(=C2)Br)Cl
71328634,B(N1C(CCCC1(C)C)(C)C)(N2C(CCCC2(C)C)(C)C)Cl
59392844,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)C3CCN(CC3)C(=O)OC(C)(C)C)C
66520846,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)N3C=C(C=N3)C
53217170,B1(OC(C(O1)(C)C)(C)C)C2=C(N(C(=C2)C)C)C
45786041,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C3=CN=CN=C3
58540232,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=C(C=C2)F)N)C
45786272,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3=CC(=CC=C3)C(F)(F)F
90286515,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)OC(F)(F)F
68194673,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2C)C3=CN=CC=C3
