x,y,group
0.21898718,8.546527,Unlabeled
-2.069972,5.362073,Unlabeled
-1.6173918,10.404338,Unlabeled
3.8833892,12.113493,Unlabeled
-1.6693679,10.814366,Unlabeled
-2.3034482,9.675407,Unlabeled
-5.165665,5.1696205,Unlabeled
0.74429834,17.131483,Unlabeled
0.5060813,9.664636,Unlabeled
0.6735234,17.441317,Unlabeled
0.5034487,11.708465,Unlabeled
3.4139037,9.825173,Unlabeled
-0.0067147636,11.318966,Unlabeled
2.3178556,12.228492,Unlabeled
-1.7556326,6.2614903,Unlabeled
0.3873447,9.208196,Unlabeled
1.531645,13.411346,Unlabeled
1.2553179,11.3623495,Unlabeled
3.2448573,10.386241,Unlabeled
-0.6075716,10.665663,Unlabeled
-1.4641894,3.9662058,Unlabeled
-2.7003384,8.655649,Unlabeled
2.3757112,9.928505,Unlabeled
0.0783842,9.812771,Unlabeled
3.6083047,11.871338,Unlabeled
0.42483896,8.188577,Unlabeled
14.536315,8.5871935,Unlabeled
2.0321,11.632597,Unlabeled
1.3305848,13.223699,Unlabeled
-1.7372445,6.6234484,Unlabeled
1.9186761,10.384318,Unlabeled
-2.1411774,5.4482374,Unlabeled
-1.025698,7.5283804,Unlabeled
0.34548298,17.020685,Unlabeled
-1.0876274,8.265469,Unlabeled
1.3017336,16.27596,Unlabeled
1.0971329,15.894103,Unlabeled
-2.3924034,5.3628716,Unlabeled
-8.397903,9.127105,Unlabeled
0.9010315,10.377541,Unlabeled
-7.023693,8.462941,Unlabeled
0.6822979,16.794926,Unlabeled
-7.153927,7.9597254,Unlabeled
-2.6498902,5.5966477,Unlabeled
2.4659793,15.028701,Unlabeled
2.554892,12.026582,Unlabeled
2.0986993,10.525568,Unlabeled
1.8984543,13.326925,Unlabeled
1.8873991,11.512697,Unlabeled
-1.1779071,9.868818,Unlabeled
-2.687188,3.7885149,Unlabeled
-1.4632701,8.322146,Unlabeled
2.2080708,8.338633,Unlabeled
0.108451575,11.603341,Unlabeled
2.3758743,15.059506,Unlabeled
2.6637182,13.8217325,Unlabeled
2.4282362,13.657807,Unlabeled
0.9454309,12.941295,Unlabeled
1.4698526,13.37447,Unlabeled
-1.7127068,3.2614775,Unlabeled
-2.1108644,8.083041,Unlabeled
-1.9905514,12.45254,Unlabeled
-2.37087,8.554413,Unlabeled
-1.2444221,9.564811,Unlabeled
-0.4338166,11.4798155,Unlabeled
1.6278841,17.244686,Unlabeled
2.7131798,10.346653,Unlabeled
3.1153924,8.348167,Unlabeled
0.92122906,17.017694,Unlabeled
-2.658734,3.8894308,Unlabeled
-1.8717403,8.577495,Unlabeled
1.6753825,17.21991,Unlabeled
3.461324,10.164006,Unlabeled
-1.7272799,2.9742324,Unlabeled
-8.565382,10.054854,Unlabeled
-2.241093,13.166174,Unlabeled
13.404339,10.981805,Unlabeled
0.44226238,9.582602,Unlabeled
7.669881,10.8102455,Unlabeled
0.12543917,9.018127,Unlabeled
1.3811005,9.493036,Unlabeled
-1.7985866,10.477849,Unlabeled
-3.0730941,12.671019,Unlabeled
4.2475924,12.12821,Unlabeled
-0.10459829,12.014556,Unlabeled
-3.4113722,7.9730787,Unlabeled
-1.6657699,3.36052,Unlabeled
-1.3423312,10.800457,Unlabeled
-3.7032814,10.249227,Unlabeled
-4.5819654,10.875499,Unlabeled
0.39934117,9.006042,Unlabeled
-0.27019367,9.559742,Unlabeled
1.6878126,9.698447,Unlabeled
2.5272944,13.800368,Unlabeled
-0.6156226,9.662948,Unlabeled
-3.3210378,13.874351,Unlabeled
1.1081579,12.217996,Unlabeled
1.2802261,12.953383,Unlabeled
3.1485555,10.943613,Unlabeled
0.7162035,16.56693,Unlabeled
-3.0749652,3.2659292,Unlabeled
-1.700248,7.4169655,Unlabeled
0.42167807,8.119018,Unlabeled
0.8034982,11.005998,Unlabeled
-3.108523,12.766969,Unlabeled
-1.9035926,7.668535,Unlabeled
-1.5988799,10.796507,Unlabeled
2.2050922,9.721029,Unlabeled
-2.573491,12.259471,Unlabeled
1.8569182,10.453715,Unlabeled
-0.97789055,9.960929,Unlabeled
-1.8056018,7.6760554,Unlabeled
0.9769344,10.053812,Unlabeled
1.6888194,16.869968,Unlabeled
-3.6073432,20.513206,Unlabeled
-2.2682343,13.093267,Unlabeled
-1.5648209,11.382523,Unlabeled
-1.5821372,3.3049333,Unlabeled
-0.4305226,13.053224,Unlabeled
-0.41203216,10.489246,Unlabeled
-0.8043361,12.58669,Unlabeled
-2.673228,4.798233,Unlabeled
0.14084926,8.966593,Unlabeled
-5.7154083,17.976494,Unlabeled
-1.1240836,13.260809,Unlabeled
-7.181207,10.193715,Unlabeled
-3.5707242,20.675062,Unlabeled
0.37284058,8.74905,Unlabeled
-0.23711689,9.086289,Unlabeled
-1.3871524,9.750136,Unlabeled
1.3451895,17.204199,Unlabeled
-5.9122148,17.640858,Unlabeled
0.36500344,12.056118,Unlabeled
1.2181255,11.371846,Unlabeled
4.3337097,12.872241,Unlabeled
-0.18023764,9.593126,Unlabeled
2.7418265,9.40333,Unlabeled
-0.5949036,11.949342,Unlabeled
0.53181666,10.41159,Unlabeled
-8.046966,9.86919,Unlabeled
2.3343637,13.92152,Unlabeled
2.0682707,9.001266,Unlabeled
4.2154965,12.093214,Unlabeled
1.4379361,13.663843,Unlabeled
-2.7350333,8.124898,Unlabeled
12.899092,11.127051,Unlabeled
-7.6665864,9.838971,Unlabeled
-1.42835,13.2722845,Unlabeled
-1.2290562,10.176186,Unlabeled
1.5826025,13.539527,Unlabeled
-0.7354914,11.7969,Unlabeled
3.3175263,11.484971,Unlabeled
2.099914,8.865746,Unlabeled
-2.9117303,8.738695,Unlabeled
-1.2269074,9.908906,Unlabeled
-2.953286,12.906679,Unlabeled
-1.8743256,4.753845,Unlabeled
0.89378333,13.552931,Unlabeled
-3.2767167,13.833261,Unlabeled
-2.2559135,4.7755785,Unlabeled
4.2616487,10.194428,Unlabeled
1.6536903,12.528206,Unlabeled
4.528143,13.832957,Unlabeled
2.9616985,4.43833,Unlabeled
1.0223808,10.989672,Unlabeled
-2.0720487,5.402346,Unlabeled
2.1978195,8.958538,Unlabeled
-3.252369,8.023305,Unlabeled
-3.1972127,20.451962,Unlabeled
-0.61678517,12.60212,Unlabeled
1.1084955,16.810398,Unlabeled
1.4850233,9.333714,Unlabeled
1.2617003,11.630046,Unlabeled
1.3915856,10.678482,Unlabeled
-0.09961006,9.059251,Unlabeled
-0.0945597,9.742983,Unlabeled
-0.76426744,11.679591,Unlabeled
0.79287195,12.307323,Unlabeled
-3.3335888,5.472637,Unlabeled
0.6640837,10.418247,Unlabeled
1.1552833,12.784442,Unlabeled
-5.826017,17.947678,Unlabeled
1.1569852,16.750158,Unlabeled
2.3864746,14.140279,Unlabeled
-0.4186947,12.323488,Unlabeled
-0.49355724,8.497914,Unlabeled
-2.333488,4.143192,Unlabeled
-0.9956104,13.046845,Unlabeled
2.40494,15.044564,Unlabeled
-1.116958,8.52379,Unlabeled
1.8542602,12.4547415,Unlabeled
-1.2425262,11.215622,Unlabeled
-0.87170357,12.457434,Unlabeled
-2.0930936,9.789489,Unlabeled
-0.37275168,9.23504,Unlabeled
2.0526104,14.108871,Unlabeled
-1.9395502,12.3477955,Unlabeled
-3.0520773,5.0542073,Unlabeled
-0.8946413,8.678775,Unlabeled
-3.32695,3.573794,Unlabeled
-6.08464,4.906721,Unlabeled
-7.2829275,10.637139,Unlabeled
1.6682684,11.478749,Unlabeled
1.2267091,13.39869,Unlabeled
-0.0634947,9.72683,Unlabeled
-2.2252693,4.6810718,Unlabeled
2.8760626,9.376444,Unlabeled
1.1519094,16.843287,Unlabeled
-0.0021384368,8.810191,Unlabeled
-3.4295385,4.978941,Unlabeled
-2.1927242,12.335974,Unlabeled
-3.0598078,20.742031,Unlabeled
2.1709473,11.605712,Unlabeled
1.5340617,14.449426,Unlabeled
-2.4031312,5.308694,Unlabeled
0.3426167,13.102038,Unlabeled
1.5615946,11.1963005,Unlabeled
-6.0880165,4.9236836,Unlabeled
-0.6531041,7.546832,Unlabeled
3.3862672,9.719295,Unlabeled
1.4302138,10.835601,Unlabeled
0.04908312,8.901043,Unlabeled
3.0895226,8.29654,Unlabeled
-4.154611,8.05046,Unlabeled
-0.60821146,11.475957,Unlabeled
6.0969315,14.382066,Unlabeled
-1.1127093,11.821278,Unlabeled
7.67363,10.809179,Unlabeled
-1.7004958,4.9985886,Unlabeled
-0.074910365,10.279682,Unlabeled
-2.58256,4.1957736,Unlabeled
-7.111471,8.8956175,Unlabeled
-1.4273026,5.538818,Unlabeled
0.3361873,10.816358,Unlabeled
-0.6190982,10.730241,Unlabeled
0.3962087,9.564717,Unlabeled
2.8347998,11.101838,Unlabeled
2.695589,9.339944,Unlabeled
1.0750408,10.56887,Unlabeled
2.183939,8.984779,Unlabeled
-2.0515947,11.877919,Unlabeled
0.26800188,10.716044,Unlabeled
0.4506073,13.546137,Unlabeled
-1.6603794,5.49475,Unlabeled
1.0850112,17.688416,Unlabeled
0.7876571,10.843171,Unlabeled
0.71733785,13.637267,Unlabeled
-4.204254,7.937992,Unlabeled
3.326273,10.299564,Unlabeled
1.0489349,10.080718,Unlabeled
0.027505495,8.24107,Unlabeled
1.1407343,12.739201,Unlabeled
-2.4806323,9.666832,Unlabeled
-2.8590305,5.666393,Unlabeled
-1.2747298,6.546621,Unlabeled
1.8802358,10.81079,Unlabeled
1.621615,9.317886,Unlabeled
1.2698897,13.772902,Unlabeled
-0.7698856,12.937164,Unlabeled
0.8686391,4.180985,Unlabeled
2.0180733,10.05079,Unlabeled
0.6792598,12.442159,Unlabeled
-5.98907,4.9940634,Unlabeled
-1.8503017,10.613392,Unlabeled
3.7453969,10.746433,Unlabeled
-1.4276637,9.848379,Unlabeled
1.0230471,13.78393,Unlabeled
-2.7630413,4.371109,Unlabeled
-3.6203415,3.3064811,Unlabeled
1.2000611,16.98793,Unlabeled
5.903691,7.6736264,Unlabeled
0.60263574,16.750656,Unlabeled
1.095124,8.543754,Unlabeled
-0.59246063,10.11415,Unlabeled
-0.9081989,10.264937,Unlabeled
-0.9195135,13.010049,Unlabeled
-1.0325863,9.399738,Unlabeled
-1.2320656,11.316293,Unlabeled
-1.1574425,11.827621,Unlabeled
0.20080054,11.048688,Unlabeled
1.0863254,11.182329,Unlabeled
13.336805,10.394968,Unlabeled
-0.61343825,7.5533137,Unlabeled
-7.7064056,9.737294,Unlabeled
-1.4522014,8.120983,Unlabeled
3.0097494,12.311149,Unlabeled
14.5505905,8.634172,Unlabeled
-0.2578927,11.87518,Unlabeled
1.778008,11.85877,Unlabeled
2.4354157,9.674618,Unlabeled
1.2258784,10.935155,Unlabeled
-1.8830725,6.506382,Unlabeled
0.77710235,10.73481,Unlabeled
1.3551267,13.53659,Unlabeled
13.36942,10.435276,Unlabeled
2.398,14.066239,Unlabeled
1.474293,8.047522,Unlabeled
0.5721365,11.63489,Unlabeled
0.9451531,13.838833,Unlabeled
-2.1720805,5.3905125,Unlabeled
2.9773114,9.356521,Unlabeled
1.2233129,9.690627,Unlabeled
-2.3890126,9.199949,Unlabeled
-0.9564969,14.788541,Unlabeled
1.0922097,9.761019,Unlabeled
-1.1644163,7.64329,Unlabeled
-0.9841089,8.900312,Unlabeled
0.48823446,11.939023,Unlabeled
-1.7656244,6.3280826,Unlabeled
2.991164,15.370573,Unlabeled
-1.1832211,10.876819,Unlabeled
-1.5800099,10.80758,Unlabeled
-0.76246756,7.582595,Unlabeled
-3.827284,10.56359,Unlabeled
-0.47221214,8.87227,Unlabeled
-1.3924049,11.500376,Unlabeled
1.5316613,11.234666,Unlabeled
0.80886376,16.861275,Unlabeled
1.289849,13.636093,Unlabeled
2.648187,9.77363,Unlabeled
2.2402196,10.993695,Unlabeled
3.8655932,11.18046,Unlabeled
-7.737092,9.861086,Unlabeled
-8.057033,10.002196,Unlabeled
1.9737847,9.960898,Unlabeled
-0.66899025,10.860233,Unlabeled
-3.838374,10.638189,Unlabeled
1.1843683,13.772085,Unlabeled
-2.8552742,4.425142,Unlabeled
-3.055665,12.76055,Unlabeled
-3.941667,11.152888,Unlabeled
2.681604,9.268905,Unlabeled
-0.93397,9.81571,Unlabeled
3.5598497,9.975161,Unlabeled
0.47594512,11.025937,Unlabeled
0.9456605,16.603117,Unlabeled
-4.3583345,10.87623,Unlabeled
1.764875,9.552738,Unlabeled
1.6974814,10.741796,Unlabeled
-1.7140752,4.6173086,Unlabeled
1.9212143,11.294421,Unlabeled
0.87678146,16.522938,Unlabeled
-5.992397,5.033826,Unlabeled
2.5417182,9.86127,Unlabeled
0.92553514,16.565678,Unlabeled
-1.8902818,12.194279,Unlabeled
2.2828975,11.883311,Unlabeled
-2.077672,4.776758,Unlabeled
-1.1130519,11.520263,Unlabeled
-0.97180253,14.67752,Unlabeled
-1.5564525,11.583887,Unlabeled
-8.557112,10.051929,Unlabeled
2.067677,11.251001,Unlabeled
-2.2713957,9.478489,Unlabeled
-1.1450708,13.268656,Unlabeled
-1.4512849,8.791393,Unlabeled
-1.6956005,8.93296,Unlabeled
-1.4492707,10.280392,Unlabeled
0.8318977,12.934888,Unlabeled
-8.13581,10.93626,Unlabeled
-1.8526272,12.3966465,Unlabeled
-3.3895993,20.322384,Unlabeled
1.1369371,10.899785,Unlabeled
-3.3798845,21.066511,Unlabeled
0.31247535,10.949396,Unlabeled
-7.474006,9.666862,Unlabeled
-3.3998873,6.5209055,Unlabeled
13.344734,10.403099,Unlabeled
0.8823176,4.19252,Unlabeled
-1.6077477,12.909478,Unlabeled
2.650622,11.274251,Unlabeled
0.22881736,10.225434,Unlabeled
3.1855154,11.060077,Unlabeled
-3.0323584,8.021947,Unlabeled
2.3354704,9.531757,Unlabeled
1.6189891,11.248971,Unlabeled
-0.69367933,11.84885,Unlabeled
-3.0735936,6.163861,Unlabeled
-0.08030574,11.11777,Unlabeled
-1.272887,8.39384,Unlabeled
-3.6138957,19.317602,Unlabeled
-0.5514115,7.6954494,Unlabeled
1.496408,10.891254,Unlabeled
13.939439,8.303161,Unlabeled
-0.3274473,8.508795,Unlabeled
-4.406156,13.355312,Unlabeled
-2.0627522,4.7366366,Unlabeled
-7.650834,9.727033,Unlabeled
1.912533,12.100237,Unlabeled
-7.9151936,10.256689,Unlabeled
1.8015213,11.8884945,Unlabeled
0.7342981,10.51686,Unlabeled
-4.2206664,7.941361,Unlabeled
2.3188746,13.06777,Unlabeled
1.8673517,10.304884,Unlabeled
-1.2652881,10.299328,Unlabeled
3.221319,10.584045,Unlabeled
2.826462,11.204972,Unlabeled
0.10907123,7.3466096,Unlabeled
-3.3860004,20.570232,Unlabeled
-0.35152847,10.126049,Unlabeled
2.8960073,11.06238,Unlabeled
3.275001,12.2166815,Unlabeled
-0.83444625,12.48007,Unlabeled
-1.5519753,3.3876677,Unlabeled
0.4381184,13.533003,Unlabeled
0.44034076,10.663739,Unlabeled
-3.5034094,7.606971,Unlabeled
-7.3453603,10.03334,Unlabeled
-2.2339919,7.994685,Unlabeled
-0.8722714,10.217714,Unlabeled
-1.7670301,10.527893,Unlabeled
-2.9926014,4.9229255,Unlabeled
2.3405478,9.698088,Unlabeled
-1.6310544,3.4895098,Unlabeled
0.40941554,17.030033,Unlabeled
-2.5402339,5.562696,Unlabeled
-0.88458467,11.190541,Unlabeled
-8.188911,8.681939,Unlabeled
7.6844296,10.8304825,Unlabeled
-7.720044,10.291902,Unlabeled
0.5044785,8.342148,Unlabeled
-4.2189584,10.853567,Unlabeled
4.0741887,10.719915,Unlabeled
-5.7673106,18.000622,Unlabeled
1.7226421,9.021615,Unlabeled
0.110172436,11.091822,Unlabeled
3.9327817,11.074584,Unlabeled
1.3127482,10.2381315,Unlabeled
-2.0256534,4.141228,Unlabeled
0.87560856,17.6012,Unlabeled
-0.95984846,10.363826,Unlabeled
-3.7417994,10.097988,Unlabeled
2.4504147,11.866162,Unlabeled
1.6575098,16.488485,Unlabeled
-1.6755935,9.162866,Unlabeled
-4.7572174,5.5941544,Unlabeled
-2.4352152,9.107161,Unlabeled
0.06307503,12.299697,Unlabeled
-8.566923,10.087451,Unlabeled
2.4364598,11.55638,Unlabeled
0.3684761,10.34788,Unlabeled
-2.2391558,12.726189,Unlabeled
-2.6317246,12.968555,Unlabeled
0.8698125,16.53269,Unlabeled
2.2611942,11.8839655,Unlabeled
2.630562,11.021353,Unlabeled
-1.7249224,12.08957,Unlabeled
-7.8061132,10.181837,Unlabeled
0.7994707,10.700706,Unlabeled
-7.6229606,8.685013,Unlabeled
-2.1335611,10.7771845,Unlabeled
-0.6177576,7.6569867,Unlabeled
-2.3727434,9.183284,Unlabeled
-0.03635791,9.941243,Unlabeled
3.489268,11.186017,Unlabeled
14.529795,8.644471,Unlabeled
2.9425673,10.30054,Unlabeled
-0.9763003,4.1178584,Unlabeled
1.2565987,13.080252,Unlabeled
2.2874594,9.86363,Unlabeled
-2.4560685,9.961912,Unlabeled
2.3397424,14.080171,Unlabeled
-2.4931147,5.3910184,Unlabeled
3.1817155,10.461602,Unlabeled
-1.1417189,9.82846,Unlabeled
4.058535,11.933587,Unlabeled
3.0424054,11.948222,Unlabeled
3.3323169,7.853236,Unlabeled
-3.0636916,3.3525765,Unlabeled
0.5541782,10.469644,Unlabeled
-0.6451506,7.5353017,Unlabeled
-2.3380573,11.320534,Unlabeled
0.38314855,10.616555,Unlabeled
0.7320178,10.758876,Unlabeled
3.8763707,12.174543,Unlabeled
-2.7125716,5.5770893,Unlabeled
-1.7195269,2.9642427,Unlabeled
-0.5311359,8.439576,Unlabeled
-3.6184394,20.33821,Unlabeled
-2.2376642,7.7525334,Unlabeled
2.6316836,13.852398,Unlabeled
-4.166042,8.033615,Unlabeled
-2.8590336,8.099505,Unlabeled
1.1704609,9.665934,Unlabeled
-2.7996557,9.748548,Unlabeled
0.09216101,11.479254,Unlabeled
-1.498853,8.391983,Unlabeled
2.4898431,14.197961,Unlabeled
-2.3260257,5.079646,Unlabeled
1.2600504,17.538631,Unlabeled
2.1014724,14.194458,Unlabeled
1.0695379,16.719456,Unlabeled
-7.114423,8.92816,Unlabeled
-5.8147683,17.914766,Unlabeled
3.3843465,9.882228,Unlabeled
0.6156302,8.129067,Unlabeled
4.8422036,10.391989,Unlabeled
0.5721921,16.780981,Unlabeled
-8.0879135,9.981387,Unlabeled
-3.111594,12.726363,Unlabeled
-0.4783993,11.06718,Unlabeled
0.29032022,11.42067,Unlabeled
2.3992918,11.7434845,Unlabeled
0.047990322,10.046014,Unlabeled
-2.109541,5.5119615,Unlabeled
-2.230143,8.431378,Unlabeled
-6.8243046,7.790794,Unlabeled
-1.5246589,6.6038327,Unlabeled
-4.0346265,10.220644,Unlabeled
-1.1243612,10.721059,Unlabeled
-2.1967459,9.888721,Unlabeled
-1.9249731,12.242095,Unlabeled
-7.7403297,10.266774,Unlabeled
-1.4532353,9.629184,Unlabeled
-1.5651045,13.018308,Unlabeled
2.475603,13.20802,Unlabeled
-0.48534998,9.06097,Unlabeled
5.9382734,7.651577,Unlabeled
-2.8415446,6.1337056,Unlabeled
0.0091522895,11.899935,Unlabeled
6.0048084,10.95527,Unlabeled
0.5005149,7.8551083,Unlabeled
0.061396796,12.000134,Unlabeled
-2.2222435,11.340685,Unlabeled
-0.6741007,12.661358,Unlabeled
-3.0213473,5.039513,Unlabeled
0.3701417,10.6817045,Unlabeled
2.992042,4.4178095,Unlabeled
-0.17287573,10.75458,Unlabeled
1.6130315,10.369336,Unlabeled
2.5772073,13.827192,Unlabeled
0.77449423,9.21848,Unlabeled
-3.7435367,10.262958,Unlabeled
-1.0617399,12.565994,Unlabeled
-4.4482036,10.7877445,Unlabeled
1.7433716,10.05763,Unlabeled
1.4588168,10.712545,Unlabeled
0.61076355,8.408308,Unlabeled
4.4165816,11.058362,Unlabeled
-2.7884262,4.8253627,Unlabeled
0.2829032,13.165897,Unlabeled
-0.13811144,10.201324,Unlabeled
-1.9871566,11.244607,Unlabeled
-7.3650374,10.759506,Unlabeled
-0.9422997,11.274418,Unlabeled
-3.149747,5.4343476,Unlabeled
-3.6778293,8.105918,Unlabeled
2.7682114,11.049046,Unlabeled
-2.9010339,3.0097368,Unlabeled
-2.5684152,9.903776,Unlabeled
-3.1491113,9.289241,Unlabeled
-0.29555532,9.092197,Unlabeled
0.30131015,16.47666,Unlabeled
-2.0436566,4.908002,Unlabeled
-0.4741838,9.4001465,Unlabeled
1.1607269,11.924417,Unlabeled
4.3042583,11.064895,Unlabeled
0.49181062,4.5012565,Unlabeled
-4.1777644,9.244138,Unlabeled
-1.443179,10.140336,Unlabeled
12.735215,10.5748415,Unlabeled
3.1078253,11.6637945,Unlabeled
3.5138607,11.807,Unlabeled
-5.6913815,17.950577,Unlabeled
0.20838322,8.84433,Unlabeled
2.966517,11.732539,Unlabeled
-0.6893841,8.037808,Unlabeled
-2.1696239,4.1943007,Unlabeled
-10.282337,9.731237,Unlabeled
-8.040058,9.951061,Unlabeled
1.2686801,17.661556,Unlabeled
2.3579736,8.379555,Unlabeled
2.7158139,10.333769,Unlabeled
-6.726784,11.542459,Unlabeled
-3.0232306,5.945907,Unlabeled
4.644306,10.32991,Unlabeled
-0.09009185,10.861086,Unlabeled
-2.5308797,7.741773,Unlabeled
-1.8102725,10.250319,Unlabeled
1.8785765,10.017908,Unlabeled
-6.050999,4.9397197,Unlabeled
0.64158636,10.074431,Unlabeled
-1.0833483,11.26433,Unlabeled
0.044009916,11.417018,Unlabeled
1.1586984,12.943428,Unlabeled
0.58033466,12.97999,Unlabeled
-4.2170386,7.9166656,Unlabeled
1.8070505,9.656858,Unlabeled
-0.085019186,9.85639,Unlabeled
-1.2172914,9.875481,Unlabeled
-3.427732,20.804417,Unlabeled
-6.586023,7.5766764,Unlabeled
-8.37409,9.984037,Unlabeled
-4.199825,7.998857,Unlabeled
-0.9386931,9.219239,Unlabeled
2.779603,12.117344,Unlabeled
1.6840372,13.1128845,Unlabeled
0.07452599,8.636744,Unlabeled
4.1476407,11.42043,Unlabeled
2.8539975,11.146865,Unlabeled
1.6365418,11.705541,Unlabeled
1.6272595,12.584277,Unlabeled
1.247594,10.340185,Unlabeled
-0.05753378,8.991533,Unlabeled
3.067521,4.335686,Unlabeled
3.1393883,9.896228,Unlabeled
-5.5843835,17.901855,Unlabeled
1.2203778,12.914844,Unlabeled
-3.508776,7.679946,Unlabeled
0.34821248,11.155683,Unlabeled
-1.0320518,13.071809,Unlabeled
0.19851016,10.782506,Unlabeled
-0.67420906,7.5510507,Unlabeled
-0.71451056,10.673247,Unlabeled
0.9496364,12.580859,Unlabeled
-1.8735896,12.215724,Unlabeled
-2.115973,10.788781,Unlabeled
1.1165978,13.227451,Unlabeled
14.18454,10.4319725,Unlabeled
-3.3798532,21.020464,Unlabeled
-6.7368855,7.8330636,Unlabeled
1.6172681,10.746928,Unlabeled
-1.5864855,10.108134,Unlabeled
0.66442084,10.244078,Unlabeled
0.32703376,11.7982,Unlabeled
-2.8496883,9.506045,Unlabeled
-3.9310677,10.46657,Unlabeled
2.4277713,11.345151,Unlabeled
-2.6258888,3.152721,Unlabeled
-3.0775323,9.269424,Unlabeled
4.782529,11.253064,Unlabeled
0.1817099,8.801142,Unlabeled
-0.593934,11.205085,Unlabeled
3.8827639,20.229185,Unlabeled
-1.7422165,8.325824,Unlabeled
-2.0732694,6.128621,Unlabeled
-3.2401571,20.614614,Unlabeled
-2.1699321,12.952242,Unlabeled
-2.8332167,7.0119843,Unlabeled
2.3367882,12.049129,Unlabeled
-2.395321,8.598981,Unlabeled
13.645172,10.502181,Unlabeled
1.5147489,8.978615,Unlabeled
-1.6125575,13.070371,Unlabeled
-0.24076837,11.849105,Unlabeled
6.1103024,14.38931,Unlabeled
-0.9320198,9.397957,Unlabeled
-1.6319575,10.659515,Unlabeled
1.4407542,9.22026,Unlabeled
-1.9307852,4.401834,Unlabeled
-3.84651,18.132536,Unlabeled
1.1241453,12.332484,Unlabeled
-0.4918073,9.046616,Unlabeled
0.4555585,12.906487,Unlabeled
1.7895834,11.33839,Unlabeled
-7.855544,9.756646,Unlabeled
-0.9883287,9.50351,Unlabeled
0.87796766,10.691551,Unlabeled
-1.1340318,10.294235,Unlabeled
0.41946268,8.064501,Unlabeled
-1.341636,8.381884,Unlabeled
-2.9418232,4.441646,Unlabeled
-2.4764817,3.993801,Unlabeled
-1.577914,6.5407567,Unlabeled
2.5677536,11.871983,Unlabeled
-3.5688848,3.2249498,Unlabeled
-1.738519,10.260455,Unlabeled
0.9653196,10.449362,Unlabeled
-1.6612934,11.753394,Unlabeled
-0.54523575,8.85468,Unlabeled
-1.1298006,7.683639,Unlabeled
3.857095,10.578838,Unlabeled
1.3970919,11.225642,Unlabeled
4.791136,10.497545,Unlabeled
1.4908303,10.156165,Unlabeled
2.8576753,10.959068,Unlabeled
1.3359202,10.396359,Unlabeled
2.4257593,9.970607,Unlabeled
1.9622947,12.525809,Unlabeled
-3.2242322,9.432408,Unlabeled
0.6332977,17.024635,Unlabeled
-1.9156605,8.315383,Unlabeled
-0.6753294,10.661633,Unlabeled
0.4830964,9.697146,Unlabeled
0.96512645,16.718348,Unlabeled
1.1517555,17.489046,Unlabeled
3.1150033,12.114855,Unlabeled
-2.650358,3.1956928,Unlabeled
-1.2092367,9.602597,Unlabeled
0.4893947,9.832368,Unlabeled
1.2090434,11.25019,Unlabeled
1.9654654,16.79778,Unlabeled
-2.9600382,12.661535,Unlabeled
-7.396585,9.337787,Unlabeled
4.412021,15.415901,Unlabeled
-0.8508158,9.478306,Unlabeled
0.26434687,9.498225,Unlabeled
-1.8017325,11.031907,Unlabeled
13.3446,10.379605,Unlabeled
2.6266515,11.927067,Unlabeled
-1.1374379,12.02143,Unlabeled
1.6270275,12.667056,Unlabeled
-2.3318112,9.785952,Unlabeled
1.5409003,10.947443,Unlabeled
1.1103641,8.364662,Unlabeled
-1.1317655,8.756586,Unlabeled
2.426556,13.971872,Unlabeled
0.65289843,9.909636,Unlabeled
1.5417985,11.306882,Unlabeled
-2.757222,9.914263,Unlabeled
-3.3526745,7.4888353,Unlabeled
-1.7473671,3.0507271,Unlabeled
-2.6418388,12.640701,Unlabeled
-5.033029,13.947968,Unlabeled
-2.2337863,11.8558,Unlabeled
0.7320556,16.463696,Unlabeled
-1.8412032,12.755392,Unlabeled
-1.1369451,8.242766,Unlabeled
-3.4816601,20.725645,Unlabeled
-8.063559,9.397763,Unlabeled
-2.4356508,7.7258396,Unlabeled
0.50787187,9.214488,Unlabeled
-3.6174667,19.370258,Unlabeled
-7.3382025,10.815766,Unlabeled
0.761034,11.353938,Unlabeled
-3.6271112,3.2966049,Unlabeled
-0.8959498,12.245958,Unlabeled
-1.1416503,8.313145,Unlabeled
-2.7231457,5.3093276,Unlabeled
1.9126128,11.434515,Unlabeled
-0.43372065,9.65875,Unlabeled
0.7444133,10.561478,Unlabeled
13.419657,10.961044,Unlabeled
-3.312556,5.4865317,Unlabeled
2.0667443,9.646057,Unlabeled
4.8655868,10.386336,Unlabeled
1.3620052,9.508982,Unlabeled
0.27499124,13.199162,Unlabeled
